Ntor Npol Px
-15.766000 1.318000 0.000027
-15.766000 1.343100 0.000014
-15.766000 1.368200 0.000008
-15.766000 1.393300 0.000005
-15.766000 1.418400 0.000008
-15.766000 1.443500 0.000010
-15.766000 1.468600 0.000009
-15.766000 1.493700 0.000006
-15.766000 1.518800 0.000004
-15.766000 2.071100 0.000001
-15.766000 2.096200 0.000007
-15.766000 2.121300 0.000011
-15.766000 2.146400 0.000015
-15.766000 2.171500 0.000023
-15.766000 2.196700 0.000021
-15.766000 2.221800 0.000017
-15.766000 2.246900 0.000010
-15.766000 2.272000 0.000006
-15.766000 2.297100 0.000001
-15.766000 2.372400 0.000002
-15.766000 2.397500 0.000002
-15.766000 2.422600 0.000001
-15.766000 2.548100 0.000001
-15.766000 2.573200 0.000001
-15.733000 -2.422600 0.000002
-15.733000 -2.397500 0.000002
-15.733000 -2.372400 0.000001
-15.733000 -2.297100 0.000005
-15.733000 -2.272000 0.000010
-15.733000 -2.246900 0.000016
-15.733000 -2.221800 0.000025
-15.733000 -2.196700 0.000027
-15.733000 -2.171500 0.000027
-15.733000 -2.146400 0.000017
-15.733000 -2.121300 0.000012
-15.733000 -2.096200 0.000007
-15.733000 -1.970700 0.000001
-15.733000 -1.518800 0.000001
-15.733000 -1.493700 0.000003
-15.733000 -1.468600 0.000005
-15.733000 -1.443500 0.000004
-15.733000 -1.418400 0.000002
-15.733000 -1.368200 0.000005
-15.733000 -1.343100 0.000020
-15.733000 -1.318000 0.000025
-15.733000 -1.292900 0.000025
-15.733000 -1.267800 0.000005
-15.733000 -1.242700 0.000001
-15.733000 -1.217600 0.000018
-15.733000 -1.192500 0.000175
-15.733000 -1.167400 0.000330
-15.733000 -1.142300 0.000530
-15.733000 -1.117200 0.000874
-15.733000 -1.092100 0.001005
-15.733000 -1.066900 0.001000
-15.733000 -1.041800 0.000740
-15.733000 -1.016700 0.000550
-15.733000 -0.991630 0.000131
-15.733000 -0.966530 0.000036
-15.733000 -0.941420 0.000008
-15.733000 -0.916320 0.000097
-15.733000 -0.891210 0.000147
-15.733000 -0.866110 0.000155
-15.733000 -0.841000 0.000109
-15.733000 -0.815900 0.000070
-15.733000 -0.790790 0.000069
-15.733000 -0.765690 0.000124
-15.733000 -0.740590 0.000189
-15.733000 -0.715480 0.000249
-15.733000 -0.690380 0.000225
-15.733000 -0.665270 0.000165
-15.733000 -0.640170 0.000027
-15.733000 -0.615060 0.000007
-15.733000 -0.589960 0.000077
-15.733000 -0.564850 0.000120
-15.733000 -0.539750 0.000150
-15.733000 -0.514640 0.000092
-15.733000 -0.489540 0.000046
-15.733000 -0.464440 0.000011
-15.733000 -0.439330 0.000048
-15.733000 -0.414230 0.000107
-15.733000 -0.389120 0.000189
-15.733000 -0.364020 0.000147
-15.733000 -0.338910 0.000093
-15.733000 -0.313810 0.000006
-15.733000 -0.288700 0.000047
-15.733000 -0.263600 0.000147
-15.733000 -0.238490 0.000360
-15.733000 -0.213390 0.000384
-15.733000 -0.188280 0.000164
-15.733000 -0.163180 0.000021
-15.733000 -0.138080 0.000054
-15.733000 -0.112970 0.001045
-15.733000 -0.087870 0.002023
-15.733000 -0.062760 0.003286
-15.733000 -0.037660 0.005309
-15.733000 -0.012550 0.006008
-15.733000 0.012550 0.006195
-15.733000 0.037660 0.004294
-15.733000 0.062760 0.003230
-15.733000 0.087870 0.001133
-15.733000 0.112970 0.000330
-15.733000 0.138080 0.000061
-15.733000 0.163180 0.000190
-15.733000 0.188280 0.000373
-15.733000 0.213390 0.000467
-15.733000 0.238490 0.000338
-15.733000 0.263600 0.000217
-15.733000 0.288700 0.000129
-15.733000 0.313810 0.000185
-15.733000 0.338910 0.000292
-15.733000 0.364020 0.000450
-15.733000 0.389120 0.000397
-15.733000 0.414230 0.000311
-15.733000 0.439330 0.000084
-15.733000 0.464440 0.000017
-15.733000 0.489540 0.000014
-15.733000 0.514640 0.000104
-15.733000 0.539750 0.000144
-15.733000 0.564850 0.000126
-15.733000 0.589960 0.000063
-15.733000 0.615060 0.000023
-15.733000 0.640170 0.000017
-15.733000 0.665270 0.000052
-15.733000 0.690380 0.000091
-15.733000 0.715480 0.000113
-15.733000 0.740590 0.000072
-15.733000 0.765690 0.000007
-15.733000 0.790790 0.000008
-15.733000 0.815900 0.000039
-15.733000 0.841000 0.000138
-15.733000 0.866110 0.000146
-15.733000 0.891210 0.000131
-15.733000 0.916320 0.000030
-15.733000 0.941420 0.000003
-15.733000 0.966530 0.000043
-15.733000 0.991630 0.000358
-15.733000 1.016700 0.000603
-15.733000 1.041800 0.001078
-15.733000 1.066900 0.001094
-15.733000 1.092100 0.001112
-15.733000 1.117200 0.000866
-15.733000 1.142300 0.000562
-15.733000 1.167400 0.000372
-15.733000 1.192500 0.000093
-15.733000 1.217600 0.000019
-15.733000 1.242700 0.000009
-15.733000 1.267800 0.000024
-15.733000 1.292900 0.000033
-15.733000 1.318000 0.000027
-15.733000 1.343100 0.000016
-15.733000 1.368200 0.000009
-15.733000 1.393300 0.000006
-15.733000 1.418400 0.000009
-15.733000 1.443500 0.000012
-15.733000 1.468600 0.000012
-15.733000 1.493700 0.000009
-15.733000 1.518800 0.000003
-15.733000 2.071100 0.000004
-15.733000 2.096200 0.000008
-15.733000 2.121300 0.000014
-15.733000 2.146400 0.000027
-15.733000 2.171500 0.000030
-15.733000 2.196700 0.000031
-15.733000 2.221800 0.000027
-15.733000 2.246900 0.000018
-15.733000 2.272000 0.000007
-15.733000 2.297100 0.000002
-15.733000 2.372400 0.000002
-15.733000 2.397500 0.000002
-15.733000 2.422600 0.000002
-15.733000 2.447700 0.000001
-15.733000 2.523000 0.000001
-15.733000 2.548100 0.000002
-15.733000 2.573200 0.000001
-15.700000 -2.447700 0.000001
-15.700000 -2.422600 0.000002
-15.700000 -2.397500 0.000002
-15.700000 -2.297100 0.000005
-15.700000 -2.272000 0.000011
-15.700000 -2.246900 0.000025
-15.700000 -2.221800 0.000031
-15.700000 -2.196700 0.000035
-15.700000 -2.171500 0.000031
-15.700000 -2.146400 0.000025
-15.700000 -2.121300 0.000019
-15.700000 -2.096200 0.000006
-15.700000 -2.071100 0.000002
-15.700000 -1.619200 0.000001
-15.700000 -1.594100 0.000001
-15.700000 -1.518800 0.000001
-15.700000 -1.493700 0.000005
-15.700000 -1.468600 0.000006
-15.700000 -1.443500 0.000005
-15.700000 -1.368200 0.000004
-15.700000 -1.343100 0.000022
-15.700000 -1.318000 0.000031
-15.700000 -1.292900 0.000027
-15.700000 -1.267800 0.000011
-15.700000 -1.217600 0.000067
-15.700000 -1.192500 0.000179
-15.700000 -1.167400 0.000359
-15.700000 -1.142300 0.000844
-15.700000 -1.117200 0.001092
-15.700000 -1.092100 0.001370
-15.700000 -1.066900 0.001233
-15.700000 -1.041800 0.001076
-15.700000 -1.016700 0.000560
-15.700000 -0.991630 0.000258
-15.700000 -0.966530 0.000094
-15.700000 -0.941420 0.000022
-15.700000 -0.916320 0.000077
-15.700000 -0.891210 0.000174
-15.700000 -0.866110 0.000166
-15.700000 -0.841000 0.000124
-15.700000 -0.815900 0.000043
-15.700000 -0.790790 0.000058
-15.700000 -0.765690 0.000112
-15.700000 -0.740590 0.000261
-15.700000 -0.715480 0.000291
-15.700000 -0.690380 0.000271
-15.700000 -0.665270 0.000110
-15.700000 -0.640170 0.000038
-15.700000 -0.615060 0.000026
-15.700000 -0.589960 0.000085
-15.700000 -0.564850 0.000154
-15.700000 -0.539750 0.000206
-15.700000 -0.514640 0.000145
-15.700000 -0.489540 0.000081
-15.700000 -0.464440 0.000005
-15.700000 -0.439330 0.000042
-15.700000 -0.414230 0.000192
-15.700000 -0.389120 0.000225
-15.700000 -0.364020 0.000211
-15.700000 -0.338910 0.000065
-15.700000 -0.313810 0.000008
-15.700000 -0.288700 0.000033
-15.700000 -0.263600 0.000303
-15.700000 -0.238490 0.000445
-15.700000 -0.213390 0.000508
-15.700000 -0.188280 0.000237
-15.700000 -0.163180 0.000060
-15.700000 -0.138080 0.000283
-15.700000 -0.112970 0.001024
-15.700000 -0.087870 0.002188
-15.700000 -0.062760 0.005418
-15.700000 -0.037660 0.006695
-15.700000 -0.012550 0.007736
-15.700000 0.012550 0.007818
-15.700000 0.037660 0.006247
-15.700000 0.062760 0.003344
-15.700000 0.087870 0.001663
-15.700000 0.112970 0.000724
-15.700000 0.138080 0.000026
-15.700000 0.163180 0.000142
-15.700000 0.188280 0.000332
-15.700000 0.213390 0.000498
-15.700000 0.238490 0.000396
-15.700000 0.263600 0.000251
-15.700000 0.288700 0.000098
-15.700000 0.313810 0.000158
-15.700000 0.338910 0.000416
-15.700000 0.364020 0.000490
-15.700000 0.389120 0.000481
-15.700000 0.414230 0.000251
-15.700000 0.439330 0.000105
-15.700000 0.464440 0.000024
-15.700000 0.489540 0.000060
-15.700000 0.514640 0.000132
-15.700000 0.539750 0.000213
-15.700000 0.564850 0.000165
-15.700000 0.589960 0.000106
-15.700000 0.615060 0.000008
-15.700000 0.640170 0.000013
-15.700000 0.665270 0.000052
-15.700000 0.690380 0.000144
-15.700000 0.715480 0.000140
-15.700000 0.740590 0.000110
-15.700000 0.765690 0.000017
-15.700000 0.790790 0.000004
-15.700000 0.815900 0.000093
-15.700000 0.841000 0.000154
-15.700000 0.866110 0.000191
-15.700000 0.891210 0.000133
-15.700000 0.916320 0.000049
-15.700000 0.941420 0.000005
-15.700000 0.966530 0.000147
-15.700000 0.991630 0.000382
-15.700000 1.016700 0.001011
-15.700000 1.041800 0.001305
-15.700000 1.066900 0.001425
-15.700000 1.092100 0.001399
-15.700000 1.117200 0.001098
-15.700000 1.142300 0.000849
-15.700000 1.167400 0.000351
-15.700000 1.192500 0.000144
-15.700000 1.217600 0.000049
-15.700000 1.242700 0.000004
-15.700000 1.267800 0.000019
-15.700000 1.292900 0.000036
-15.700000 1.318000 0.000030
-15.700000 1.343100 0.000020
-15.700000 1.368200 0.000005
-15.700000 1.393300 0.000005
-15.700000 1.418400 0.000008
-15.700000 1.443500 0.000015
-15.700000 1.468600 0.000014
-15.700000 1.493700 0.000007
-15.700000 1.518800 0.000004
-15.700000 1.543900 0.000001
-15.700000 1.619200 0.000001
-15.700000 1.644400 0.000001
-15.700000 1.970700 0.000001
-15.700000 2.071100 0.000003
-15.700000 2.096200 0.000008
-15.700000 2.121300 0.000024
-15.700000 2.146400 0.000031
-15.700000 2.171500 0.000038
-15.700000 2.196700 0.000041
-15.700000 2.221800 0.000034
-15.700000 2.246900 0.000019
-15.700000 2.272000 0.000011
-15.700000 2.297100 0.000004
-15.700000 2.372400 0.000002
-15.700000 2.397500 0.000002
-15.700000 2.422600 0.000002
-15.700000 2.523000 0.000001
-15.700000 2.548100 0.000002
-15.700000 2.573200 0.000002
-15.666000 -2.447700 0.000001
-15.666000 -2.422600 0.000002
-15.666000 -2.397500 0.000002
-15.666000 -2.372400 0.000001
-15.666000 -2.322200 0.000001
-15.666000 -2.297100 0.000004
-15.666000 -2.272000 0.000018
-15.666000 -2.246900 0.000027
-15.666000 -2.221800 0.000034
-15.666000 -2.196700 0.000040
-15.666000 -2.171500 0.000038
-15.666000 -2.146400 0.000032
-15.666000 -2.121300 0.000015
-15.666000 -2.096200 0.000009
-15.666000 -2.071100 0.000004
-15.666000 -1.644400 0.000001
-15.666000 -1.619200 0.000002
-15.666000 -1.594100 0.000001
-15.666000 -1.518800 0.000003
-15.666000 -1.493700 0.000005
-15.666000 -1.468600 0.000007
-15.666000 -1.443500 0.000005
-15.666000 -1.418400 0.000002
-15.666000 -1.368200 0.000010
-15.666000 -1.343100 0.000022
-15.666000 -1.318000 0.000038
-15.666000 -1.292900 0.000032
-15.666000 -1.267800 0.000018
-15.666000 -1.242700 0.000004
-15.666000 -1.217600 0.000050
-15.666000 -1.192500 0.000155
-15.666000 -1.167400 0.000594
-15.666000 -1.142300 0.000883
-15.666000 -1.117200 0.001401
-15.666000 -1.092100 0.001499
-15.666000 -1.066900 0.001481
-15.666000 -1.041800 0.001067
-15.666000 -1.016700 0.000696
-15.666000 -0.991630 0.000403
-15.666000 -0.966530 0.000043
-15.666000 -0.941420 0.000008
-15.666000 -0.916320 0.000048
-15.666000 -0.891210 0.000165
-15.666000 -0.866110 0.000168
-15.666000 -0.841000 0.000077
-15.666000 -0.815900 0.000038
-15.666000 -0.790790 0.000038
-15.666000 -0.765690 0.000162
-15.666000 -0.740590 0.000252
-15.666000 -0.715480 0.000296
-15.666000 -0.690380 0.000227
-15.666000 -0.665270 0.000132
-15.666000 -0.640170 0.000049
-15.666000 -0.615060 0.000024
-15.666000 -0.589960 0.000088
-15.666000 -0.564850 0.000235
-15.666000 -0.539750 0.000239
-15.666000 -0.514640 0.000198
-15.666000 -0.489540 0.000045
-15.666000 -0.464440 0.000005
-15.666000 -0.439330 0.000028
-15.666000 -0.414230 0.000192
-15.666000 -0.389120 0.000257
-15.666000 -0.364020 0.000199
-15.666000 -0.338910 0.000090
-15.666000 -0.313810 0.000017
-15.666000 -0.288700 0.000107
-15.666000 -0.263600 0.000290
-15.666000 -0.238490 0.000467
-15.666000 -0.213390 0.000546
-15.666000 -0.188280 0.000350
-15.666000 -0.163180 0.000006
-15.666000 -0.138080 0.000166
-15.666000 -0.112970 0.000852
-15.666000 -0.087870 0.003607
-15.666000 -0.062760 0.005525
-15.666000 -0.037660 0.007253
-15.666000 -0.012550 0.009195
-15.666000 0.012550 0.008740
-15.666000 0.037660 0.007755
-15.666000 0.062760 0.004451
-15.666000 0.087870 0.002504
-15.666000 0.112970 0.000414
-15.666000 0.138080 0.000041
-15.666000 0.163180 0.000068
-15.666000 0.188280 0.000412
-15.666000 0.213390 0.000491
-15.666000 0.238490 0.000420
-15.666000 0.263600 0.000131
-15.666000 0.288700 0.000069
-15.666000 0.313810 0.000232
-15.666000 0.338910 0.000377
-15.666000 0.364020 0.000496
-15.666000 0.389120 0.000429
-15.666000 0.414230 0.000279
-15.666000 0.439330 0.000132
-15.666000 0.464440 0.000008
-15.666000 0.489540 0.000058
-15.666000 0.514640 0.000144
-15.666000 0.539750 0.000258
-15.666000 0.564850 0.000221
-15.666000 0.589960 0.000074
-15.666000 0.615060 0.000013
-15.666000 0.640170 0.000006
-15.666000 0.665270 0.000101
-15.666000 0.690380 0.000153
-15.666000 0.715480 0.000168
-15.666000 0.740590 0.000089
-15.666000 0.765690 0.000027
-15.666000 0.790790 0.000021
-15.666000 0.815900 0.000079
-15.666000 0.841000 0.000158
-15.666000 0.866110 0.000219
-15.666000 0.891210 0.000162
-15.666000 0.916320 0.000083
-15.666000 0.941420 0.000009
-15.666000 0.966530 0.000121
-15.666000 0.991630 0.000342
-15.666000 1.016700 0.001021
-15.666000 1.041800 0.001363
-15.666000 1.066900 0.001694
-15.666000 1.092100 0.001635
-15.666000 1.117200 0.001379
-15.666000 1.142300 0.000781
-15.666000 1.167400 0.000447
-15.666000 1.192500 0.000233
-15.666000 1.217600 0.000022
-15.666000 1.242700 0.000002
-15.666000 1.267800 0.000027
-15.666000 1.292900 0.000034
-15.666000 1.318000 0.000032
-15.666000 1.343100 0.000012
-15.666000 1.368200 0.000005
-15.666000 1.393300 0.000003
-15.666000 1.418400 0.000011
-15.666000 1.443500 0.000015
-15.666000 1.468600 0.000015
-15.666000 1.493700 0.000009
-15.666000 1.518800 0.000004
-15.666000 1.619200 0.000002
-15.666000 1.644400 0.000001
-15.666000 1.970700 0.000001
-15.666000 2.071100 0.000003
-15.666000 2.096200 0.000015
-15.666000 2.121300 0.000024
-15.666000 2.146400 0.000033
-15.666000 2.171500 0.000046
-15.666000 2.196700 0.000045
-15.666000 2.221800 0.000034
-15.666000 2.246900 0.000025
-15.666000 2.272000 0.000014
-15.666000 2.297100 0.000003
-15.666000 2.372400 0.000002
-15.666000 2.397500 0.000002
-15.666000 2.422600 0.000002
-15.666000 2.523000 0.000001
-15.666000 2.548100 0.000002
-15.666000 2.573200 0.000001
-15.633000 -2.447700 0.000001
-15.633000 -2.422600 0.000002
-15.633000 -2.397500 0.000002
-15.633000 -2.372400 0.000002
-15.633000 -2.297100 0.000003
-15.633000 -2.272000 0.000016
-15.633000 -2.246900 0.000024
-15.633000 -2.221800 0.000038
-15.633000 -2.196700 0.000041
-15.633000 -2.171500 0.000040
-15.633000 -2.146400 0.000027
-15.633000 -2.121300 0.000019
-15.633000 -2.096200 0.000011
-15.633000 -2.071100 0.000002
-15.633000 -1.644400 0.000001
-15.633000 -1.619200 0.000002
-15.633000 -1.518800 0.000003
-15.633000 -1.493700 0.000005
-15.633000 -1.468600 0.000007
-15.633000 -1.443500 0.000005
-15.633000 -1.418400 0.000003
-15.633000 -1.393300 0.000001
-15.633000 -1.368200 0.000007
-15.633000 -1.343100 0.000029
-15.633000 -1.318000 0.000038
-15.633000 -1.292900 0.000036
-15.633000 -1.267800 0.000007
-15.633000 -1.242700 0.000001
-15.633000 -1.217600 0.000030
-15.633000 -1.192500 0.000261
-15.633000 -1.167400 0.000517
-15.633000 -1.142300 0.000793
-15.633000 -1.117200 0.001316
-15.633000 -1.092100 0.001512
-15.633000 -1.066900 0.001398
-15.633000 -1.041800 0.001148
-15.633000 -1.016700 0.000833
-15.633000 -0.991630 0.000254
-15.633000 -0.966530 0.000069
-15.633000 -0.941420 0.000007
-15.633000 -0.916320 0.000073
-15.633000 -0.891210 0.000134
-15.633000 -0.866110 0.000122
-15.633000 -0.841000 0.000075
-15.633000 -0.815900 0.000031
-15.633000 -0.790790 0.000052
-15.633000 -0.765690 0.000134
-15.633000 -0.740590 0.000211
-15.633000 -0.715480 0.000265
-15.633000 -0.690380 0.000224
-15.633000 -0.665270 0.000139
-15.633000 -0.640170 0.000008
-15.633000 -0.615060 0.000018
-15.633000 -0.589960 0.000166
-15.633000 -0.564850 0.000241
-15.633000 -0.539750 0.000266
-15.633000 -0.514640 0.000157
-15.633000 -0.489540 0.000062
-15.633000 -0.464440 0.000009
-15.633000 -0.439330 0.000073
-15.633000 -0.414230 0.000175
-15.633000 -0.389120 0.000272
-15.633000 -0.364020 0.000227
-15.633000 -0.338910 0.000126
-15.633000 -0.313810 0.000004
-15.633000 -0.288700 0.000078
-15.633000 -0.263600 0.000232
-15.633000 -0.238490 0.000548
-15.633000 -0.213390 0.000567
-15.633000 -0.188280 0.000426
-15.633000 -0.163180 0.000022
-15.633000 -0.138080 0.000094
-15.633000 -0.112970 0.001558
-15.633000 -0.087870 0.002985
-15.633000 -0.062760 0.005013
-15.633000 -0.037660 0.008164
-15.633000 -0.012550 0.009177
-15.633000 0.012550 0.009109
-15.633000 0.037660 0.006793
-15.633000 0.062760 0.004913
-15.633000 0.087870 0.001675
-15.633000 0.112970 0.000670
-15.633000 0.138080 0.000115
-15.633000 0.163180 0.000139
-15.633000 0.188280 0.000301
-15.633000 0.213390 0.000427
-15.633000 0.238490 0.000268
-15.633000 0.263600 0.000130
-15.633000 0.288700 0.000047
-15.633000 0.313810 0.000159
-15.633000 0.338910 0.000325
-15.633000 0.364020 0.000469
-15.633000 0.389120 0.000410
-15.633000 0.414230 0.000292
-15.633000 0.439330 0.000040
-15.633000 0.464440 0.000006
-15.633000 0.489540 0.000049
-15.633000 0.514640 0.000225
-15.633000 0.539750 0.000272
-15.633000 0.564850 0.000191
-15.633000 0.589960 0.000104
-15.633000 0.615060 0.000027
-15.633000 0.640170 0.000026
-15.633000 0.665270 0.000081
-15.633000 0.690380 0.000145
-15.633000 0.715480 0.000158
-15.633000 0.740590 0.000104
-15.633000 0.765690 0.000044
-15.633000 0.790790 0.000009
-15.633000 0.815900 0.000064
-15.633000 0.841000 0.000198
-15.633000 0.866110 0.000221
-15.633000 0.891210 0.000188
-15.633000 0.916320 0.000034
-15.633000 0.941420 0.000003
-15.633000 0.966530 0.000073
-15.633000 0.991630 0.000542
-15.633000 1.016700 0.000944
-15.633000 1.041800 0.001544
-15.633000 1.066900 0.001671
-15.633000 1.092100 0.001669
-15.633000 1.117200 0.001210
-15.633000 1.142300 0.000888
-15.633000 1.167400 0.000559
-15.633000 1.192500 0.000138
-15.633000 1.217600 0.000035
-15.633000 1.242700 0.000004
-15.633000 1.267800 0.000018
-15.633000 1.292900 0.000030
-15.633000 1.318000 0.000022
-15.633000 1.343100 0.000012
-15.633000 1.368200 0.000004
-15.633000 1.393300 0.000004
-15.633000 1.418400 0.000008
-15.633000 1.443500 0.000013
-15.633000 1.468600 0.000013
-15.633000 1.493700 0.000009
-15.633000 1.518800 0.000002
-15.633000 1.594100 0.000002
-15.633000 1.619200 0.000002
-15.633000 1.644400 0.000002
-15.633000 1.970700 0.000001
-15.633000 2.071100 0.000006
-15.633000 2.096200 0.000012
-15.633000 2.121300 0.000022
-15.633000 2.146400 0.000039
-15.633000 2.171500 0.000044
-15.633000 2.196700 0.000047
-15.633000 2.221800 0.000037
-15.633000 2.246900 0.000028
-15.633000 2.272000 0.000010
-15.633000 2.297100 0.000004
-15.633000 2.372400 0.000001
-15.633000 2.397500 0.000002
-15.633000 2.422600 0.000001
-15.633000 2.523000 0.000001
-15.633000 2.548100 0.000002
-15.633000 2.573200 0.000001
-15.600000 -2.447700 0.000001
-15.600000 -2.422600 0.000002
-15.600000 -2.397500 0.000002
-15.600000 -2.297100 0.000006
-15.600000 -2.272000 0.000012
-15.600000 -2.246900 0.000025
-15.600000 -2.221800 0.000033
-15.600000 -2.196700 0.000036
-15.600000 -2.171500 0.000031
-15.600000 -2.146400 0.000026
-15.600000 -2.121300 0.000019
-15.600000 -2.096200 0.000006
-15.600000 -2.071100 0.000002
-15.600000 -1.644400 0.000001
-15.600000 -1.619200 0.000002
-15.600000 -1.594100 0.000001
-15.600000 -1.518800 0.000002
-15.600000 -1.493700 0.000005
-15.600000 -1.468600 0.000007
-15.600000 -1.443500 0.000006
-15.600000 -1.368200 0.000004
-15.600000 -1.343100 0.000022
-15.600000 -1.318000 0.000032
-15.600000 -1.292900 0.000025
-15.600000 -1.267800 0.000010
-15.600000 -1.217600 0.000066
-15.600000 -1.192500 0.000201
-15.600000 -1.167400 0.000382
-15.600000 -1.142300 0.000842
-15.600000 -1.117200 0.001154
-15.600000 -1.092100 0.001331
-15.600000 -1.066900 0.001244
-15.600000 -1.041800 0.001110
-15.600000 -1.016700 0.000543
